S,p01,p02,p03,p04,p05,p06,p07,p08,p09
191,194.25316623354192,74.70346137141988,44.194924724966,32.144998772986355,25.860677459260017,21.948965034557233,19.084116993113298,16.541582509254482,13.647239401960576
192,196.2417124578506,75.09429452898644,44.42910136874403,32.3268000423667,26.02243363728789,22.103699049797143,19.236959151398736,16.69289778529759,13.792692885257196
193,198.18586322358556,75.48439366818229,44.662945089594785,32.508419991344084,26.18412678315636,22.258472739618185,19.38992800746462,16.844399434369706,13.938331320515829
194,200.0870758371626,75.87381241613684,44.8964754798034,32.689870637346985,26.345764848669972,22.41329111692849,19.54302635718861,16.99608879051837,14.084155447900315
195,201.94682708862928,76.2625991711829,45.129710168003356,32.87116272357977,26.507354812562767,22.568158404921235,19.696256339075546,17.14796663724485,14.230165555633079
196,203.76660559327462,76.65079760493825,45.36266503028372,33.052305862710796,26.668902794894223,22.723078134286823,19.849619519217043,17.30003328148726,14.376361543327931
197,205.5479047256437,77.03844712095176,45.59535437997653,33.23330866494061,26.830414158779803,22.87805322940386,20.00311696628927,17.45228861930954,14.522742977453618
198,207.29221613833514,77.42558327256788,45.82779113750348,33.41417885205047,26.991893600715144,23.03308608472463,20.15674931755882,17.60473219323444,14.669309140021625
199,209.00102385423338,77.81223814332847,46.05998698277389,33.59492335917054,27.153345230448878,23.188178631978218,20.310516837407988,17.757363242928648,14.81605907140775
200,210.67579891724577,78.19844069255524,46.29195249124578,33.77554842485466,27.31477264197366,23.34333239976445,20.464419468655137,17.910180749581883,14.962991607566067
201,212.31799458380252,78.58421706902305,46.52369725555161,33.95605967145059,27.476178976042576,23.498548565986255,20.618456877586055,18.06318347477429,15.110105412730945
202,213.92904203490062,78.96959089505913,46.75522999386956,34.13646217599151,27.637566975700167,23.653828004055555,20.77262849353616,18.216369994546966,15.257399007675332
203,215.5103465864464,79.3545835237694,46.98655864689698,34.31676053335195,27.798939035083237,23.809171323551226,20.926933543854886,18.369738729180796,15.40487079458046
204,217.0632843742549,79.73921427137398,47.2176904636477,34.496958911957165,27.960297242567833,23.96457890592103,21.08137108398367,18.523287969108537,15.55251907834716
205,218.58919948853915,80.12350062707085,47.44863207853527,34.67706110329658,28.121643418678133,24.12005093572631,21.235940024403988,18.67701589750652,15.700342085479946
206,220.0894015324515,80.50745844212841,47.67938957905571,34.85707056534437,28.282979149595633,24.27558742825653,21.390639153555924,18.83092060991771,15.848337979973337
