S,p03,p04,p05,p06,p07,p08,p09
190,77.20525701340776,79.42780653123039,80.58486829512293,81.27325624895666,81.74542645888299,82.16356799489945,82.72351588589376
191,78.14046848818045,80.37306822271137,81.53359728102747,82.22218485035661,82.69274664164895,83.10853074084487,83.66705051697197
192,79.07567877183642,81.3183225148222,82.4823059833483,83.17107466414504,83.64000275509783,84.05339434469474,84.61044507169031
193,80.01088664107621,82.26356809589889,83.43099314159761,84.11992469484495,84.58719428976596,84.99815894421155,85.55370023027693
194,80.94609098683884,83.20880374883217,84.37965757943206,85.06873402010761,85.53432079577806,85.94282472279296,86.49681670803015
195,81.88129080062453,84.15402834057812,85.32829819577651,86.01750178292636,86.48138187593115,86.88739190325916,87.43979524975248
196,82.8164851624715,85.09924081295927,86.27691395701657,86.96622718480359,87.4283771796551,87.8318607424408,88.38263662491133
197,83.75167323040272,86.04444017458994,87.22550389015547,87.91490947976231,88.37530639773554,88.77623152647286,89.32534162345011
198,84.68685423115603,86.98962549376853,88.17406707678983,88.86354796909025,89.3221692576968,89.72050456669253,90.26791105213975
199,85.62202745205578,87.93479589225723,89.12260264783365,89.81214199673498,90.26896551977252,90.66468019607983,91.21034573142906
200,86.55719223388411,88.87995053980836,90.0711097788597,90.76069094525712,91.21569497337943,91.60875876615827,92.15264649270688
201,87.49234796463645,89.8250886493639,91.0195876860234,91.70919423227167,92.16235743404032,92.55274064429847,93.09481417593528
202,88.42749407404298,90.77020947283492,91.96803562246262,92.6576513073292,93.10895274068368,93.49662621138064,94.0368496275979
203,89.36263002878142,91.7153122973995,92.91645287513194,93.60606164916364,94.05548075328733,94.44041585975597,94.97875369893134
204,90.29775532827853,92.66039644224175,93.86483876200835,94.55442476327497,95.00194135080976,95.38410999148059,95.92052724438891
205,91.2328695010337,93.60546125568828,94.8131926296314,95.50274017978771,95.94833442937852,96.32770901678005,96.86217112032111
206,92.16797210141183,94.55050611268412,95.7615138509207,96.4510074515683,96.89465990069993,97.27121335270819,97.80368618383085
